Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;1;375;100;24;24;0;2;99,47;247;126;14;13;90;9;9;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;2;391;100;24;24;0;1;99,74;257;133;6;27;90;10;10;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;Totalt i retning Planetariet;372;100;24;24;0;2;99,46;246;124;13;12;90;9;9;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;Totalt i retning UNN;394;100;24;24;0;1;99,75;258;135;7;28;90;10;10;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;Totalt;766;100;24;24;0;3;99,61;504;259;20;40;180;19;19;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;1;1454;100;24;24;0;7;99,52;1027;420;63;41;253;63;61;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;2;1611;100;24;24;0;3;99,81;1162;446;34;52;290;70;68;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;Totalt i retning Planetariet;1454;100;24;24;0;7;99,52;1027;420;63;41;253;63;61;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;Totalt i retning UNN;1611;100;24;24;0;3;99,81;1162;446;34;52;290;70;68;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;Totalt;3065;100;24;24;0;10;99,67;2189;866;97;93;543;133;129;4
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;1;1618;100;24;24;0;7;99,57;1197;414;57;45;237;75;72;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;2;1810;100;24;24;0;11;99,39;1339;460;50;63;282;65;64;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;Totalt i retning Planetariet;1618;100;24;24;0;7;99,57;1197;414;57;45;237;75;72;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;Totalt i retning UNN;1810;100;24;24;0;11;99,39;1339;460;50;63;282;65;64;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;Totalt;3428;100;24;24;0;18;99,47;2536;874;107;108;519;140;136;4
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;04.01.2023;1;1657;100;24;24;0;8;99,52;1247;402;48;31;252;71;68;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;04.01.2023;2;1916;100;24;24;0;13;99,32;1450;453;49;60;281;63;63;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;04.01.2023;Totalt i retning Planetariet;1657;100;24;24;0;8;99,52;1247;402;48;31;252;71;68;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;04.01.2023;Totalt i retning UNN;1916;100;24;24;0;13;99,32;1450;453;49;60;281;63;63;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;04.01.2023;Totalt;3573;100;24;24;0;21;99,41;2697;855;97;91;533;134;131;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;05.01.2023;1;1468;100;24;24;0;17;98,84;1001;450;86;47;254;63;62;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;05.01.2023;2;1652;100;24;24;0;12;99,27;1185;455;41;42;307;65;62;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;05.01.2023;Totalt i retning Planetariet;1467;100;24;24;0;17;98,84;1001;449;86;46;254;63;62;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;05.01.2023;Totalt i retning UNN;1653;100;24;24;0;12;99,27;1185;456;41;43;307;65;62;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;05.01.2023;Totalt;3120;100;24;24;0;29;99,07;2186;905;127;89;561;128;124;4
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;06.01.2023;1;1414;100;24;24;0;15;98,94;977;422;70;29;246;77;75;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;06.01.2023;2;1548;100;24;24;0;10;99,35;1092;446;38;38;291;79;74;5
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;06.01.2023;Totalt i retning Planetariet;1414;100;24;24;0;15;98,94;977;422;70;29;246;77;75;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;06.01.2023;Totalt i retning UNN;1548;100;24;24;0;10;99,35;1092;446;38;38;291;79;74;5
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;06.01.2023;Totalt;2962;100;24;24;0;25;99,16;2069;868;108;67;537;156;149;7
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;07.01.2023;1;565;100;24;24;0;0;100;369;196;20;6;136;34;34;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;07.01.2023;2;573;100;24;24;0;5;99,13;373;195;16;8;137;34;33;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;07.01.2023;Totalt i retning Planetariet;565;100;24;24;0;0;100;369;196;20;6;136;34;34;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;07.01.2023;Totalt i retning UNN;573;100;24;24;0;5;99,13;373;195;16;8;137;34;33;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;07.01.2023;Totalt;1138;100;24;24;0;5;99,56;742;391;36;14;273;68;67;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;08.01.2023;1;500;100;24;24;0;1;99,8;356;143;19;4;94;26;25;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;08.01.2023;2;530;100;24;24;0;0;100;395;135;14;8;98;15;15;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;08.01.2023;Totalt i retning Planetariet;500;100;24;24;0;1;99,8;356;143;19;4;94;26;25;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;08.01.2023;Totalt i retning UNN;530;100;24;24;0;0;100;395;135;14;8;98;15;15;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;08.01.2023;Totalt;1030;100;24;24;0;1;99,9;751;278;33;12;192;41;40;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;09.01.2023;1;1642;100;24;24;0;16;99,03;1167;459;60;68;245;86;83;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;09.01.2023;2;1797;100;24;24;0;11;99,39;1297;489;50;66;303;70;70;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;09.01.2023;Totalt i retning Planetariet;1643;100;24;24;0;17;98,97;1167;459;60;68;245;86;83;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;09.01.2023;Totalt i retning UNN;1796;100;24;24;0;10;99,44;1297;489;50;66;303;70;70;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;09.01.2023;Totalt;3439;100;24;24;0;27;99,21;2464;948;110;134;548;156;153;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;10.01.2023;1;1707;100;24;24;0;24;98,59;1247;436;70;46;213;107;102;5
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;10.01.2023;2;1860;100;24;24;0;15;99,19;1391;454;42;84;271;57;56;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;10.01.2023;Totalt i retning Planetariet;1707;100;24;24;0;24;98,59;1247;436;70;46;213;107;102;5
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;10.01.2023;Totalt i retning UNN;1860;100;24;24;0;15;99,19;1391;454;42;84;271;57;56;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;10.01.2023;Totalt;3567;100;24;24;0;39;98,91;2638;890;112;130;484;164;158;6
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;11.01.2023;1;1716;100;24;24;0;17;99,01;1237;462;96;40;220;106;98;8
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;11.01.2023;2;1805;100;24;24;0;11;99,39;1346;448;50;63;291;44;40;4
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;11.01.2023;Totalt i retning Planetariet;1716;100;24;24;0;17;99,01;1237;462;96;40;220;106;98;8
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;11.01.2023;Totalt i retning UNN;1805;100;24;24;0;11;99,39;1346;448;50;63;291;44;40;4
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;11.01.2023;Totalt;3521;100;24;24;0;28;99,2;2583;910;146;103;511;150;138;12
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;12.01.2023;1;1759;100;24;24;0;30;98,29;1280;449;90;41;230;88;80;8
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;12.01.2023;2;1961;100;24;24;0;7;99,64;1489;465;53;69;295;48;45;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;12.01.2023;Totalt i retning Planetariet;1759;100;24;24;0;30;98,29;1280;449;90;41;230;88;80;8
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;12.01.2023;Totalt i retning UNN;1961;100;24;24;0;7;99,64;1489;465;53;69;295;48;45;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;12.01.2023;Totalt;3720;100;24;24;0;37;99,01;2769;914;143;110;525;136;125;11
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;13.01.2023;1;1708;100;24;24;0;35;97,95;1244;429;75;44;204;106;103;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;13.01.2023;2;1832;100;24;24;0;9;99,51;1368;455;38;78;302;37;35;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;13.01.2023;Totalt i retning Planetariet;1710;100;24;24;0;35;97,95;1244;431;75;46;204;106;103;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;13.01.2023;Totalt i retning UNN;1830;100;24;24;0;9;99,51;1368;453;38;76;302;37;35;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;13.01.2023;Totalt;3540;100;24;24;0;44;98,76;2612;884;113;122;506;143;138;5
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;14.01.2023;1;512;100;24;24;0;3;99,41;315;194;20;9;136;29;27;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;14.01.2023;2;547;100;24;24;0;1;99,82;352;194;13;38;132;11;9;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;14.01.2023;Totalt i retning Planetariet;512;100;24;24;0;3;99,41;315;194;20;9;136;29;27;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;14.01.2023;Totalt i retning UNN;547;100;24;24;0;1;99,82;352;194;13;38;132;11;9;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;14.01.2023;Totalt;1059;100;24;24;0;4;99,62;667;388;33;47;268;40;36;4
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;1;532;100;24;24;0;3;99,44;378;151;23;9;99;20;20;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;2;517;100;24;24;0;2;99,61;370;145;13;38;87;7;7;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;Totalt i retning Planetariet;532;100;24;24;0;3;99,44;378;151;23;9;99;20;20;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;Totalt i retning UNN;517;100;24;24;0;2;99,61;370;145;13;38;87;7;7;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;Totalt;1049;100;24;24;0;5;99,52;748;296;36;47;186;27;27;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;1;1867;100;24;24;0;30;98,39;1397;440;89;43;216;92;84;8
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;2;2009;100;24;24;0;9;99,55;1556;444;31;95;270;48;46;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;Totalt i retning Planetariet;1867;100;24;24;0;30;98,39;1397;440;89;43;216;92;84;8
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;Totalt i retning UNN;2009;100;24;24;0;9;99,55;1556;444;31;95;270;48;46;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;Totalt;3876;100;24;24;0;39;98,99;2953;884;120;138;486;140;130;10
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;1;1914;100;24;24;0;25;98,69;1439;450;98;36;213;103;98;5
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;2;2001;100;24;24;0;16;99,2;1534;451;38;98;274;41;41;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;Totalt i retning Planetariet;1913;100;24;24;0;25;98,69;1438;450;98;36;213;103;98;5
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;Totalt i retning UNN;2002;100;24;24;0;16;99,2;1535;451;38;98;274;41;41;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;Totalt;3915;100;24;24;0;41;98,95;2973;901;136;134;487;144;139;5
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;1;1814;100;24;24;0;22;98,79;1348;444;78;39;230;97;85;12
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;2;1913;100;24;24;0;6;99,69;1473;434;29;90;268;47;44;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;Totalt i retning Planetariet;1814;100;24;24;0;22;98,79;1348;444;78;39;230;97;85;12
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;Totalt i retning UNN;1913;100;24;24;0;6;99,69;1473;434;29;90;268;47;44;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;Totalt;3727;100;24;24;0;28;99,25;2821;878;107;129;498;144;129;15
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;1;1788;100;24;24;0;19;98,94;1328;441;72;60;227;82;79;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;2;1978;100;24;24;0;8;99,6;1537;433;29;80;278;46;43;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;Totalt i retning Planetariet;1784;100;24;24;0;16;99,1;1327;441;72;60;227;82;79;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;Totalt i retning UNN;1982;100;24;24;0;11;99,45;1538;433;29;80;278;46;43;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;Totalt;3766;100;24;24;0;27;99,28;2865;874;101;140;505;128;122;6
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-20T00:00+01:00;2023-01-21T00:00+01:00;20.01.2023;1;1729;100;24;24;0;15;99,13;1277;437;72;49;258;58;58;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-20T00:00+01:00;2023-01-21T00:00+01:00;20.01.2023;2;1826;100;24;24;0;11;99,4;1376;439;30;56;298;55;52;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-20T00:00+01:00;2023-01-21T00:00+01:00;20.01.2023;Totalt i retning Planetariet;1727;100;24;24;0;14;99,19;1276;437;72;49;258;58;58;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-20T00:00+01:00;2023-01-21T00:00+01:00;20.01.2023;Totalt i retning UNN;1828;100;24;24;0;12;99,34;1377;439;30;56;298;55;52;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-20T00:00+01:00;2023-01-21T00:00+01:00;20.01.2023;Totalt;3555;100;24;24;0;26;99,27;2653;876;102;105;556;113;110;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;1;502;100;24;24;0;1;99,8;316;185;13;7;152;13;13;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;2;536;100;24;24;0;4;99,25;353;179;2;17;141;19;18;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;Totalt i retning Planetariet;502;100;24;24;0;1;99,8;316;185;13;7;152;13;13;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;Totalt i retning UNN;536;100;24;24;0;4;99,25;353;179;2;17;141;19;18;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;Totalt;1038;100;24;24;0;5;99,52;669;364;15;24;293;32;31;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;1;504;100;24;24;0;3;99,4;347;154;27;14;95;18;18;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;2;501;100;24;24;0;0;100;364;137;11;12;93;21;21;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;Totalt i retning Planetariet;503;100;24;24;0;3;99,4;346;154;27;14;95;18;18;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;Totalt i retning UNN;502;100;24;24;0;0;100;365;137;11;12;93;21;21;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;Totalt;1005;100;24;24;0;3;99,7;711;291;38;26;188;39;39;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;1;1964;100;24;24;0;5;99,75;1511;448;84;36;258;70;67;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;2;2095;100;24;24;0;14;99,33;1662;419;27;54;275;63;59;4
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;Totalt i retning Planetariet;1964;100;24;24;0;5;99,75;1511;448;84;36;258;70;67;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;Totalt i retning UNN;2095;100;24;24;0;14;99,33;1662;419;27;54;275;63;59;4
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;Totalt;4059;100;24;24;0;19;99,53;3173;867;111;90;533;133;126;7
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;1;1936;100;24;24;0;8;99,59;1458;470;76;76;254;64;63;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;2;2098;100;24;24;0;13;99,38;1612;473;36;112;284;41;41;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;Totalt i retning Planetariet;1934;100;24;24;0;8;99,59;1457;469;76;75;254;64;63;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;Totalt i retning UNN;2100;100;24;24;0;13;99,38;1613;474;36;113;284;41;41;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;Totalt;4034;100;24;24;0;21;99,48;3070;943;112;188;538;105;104;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;1;1893;100;24;24;0;9;99,52;1424;460;72;57;254;77;75;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;2;2042;100;24;24;0;21;98,97;1574;447;28;80;272;67;62;5
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;Totalt i retning Planetariet;1892;100;24;24;0;9;99,52;1423;460;72;57;254;77;75;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;Totalt i retning UNN;2043;100;24;24;0;21;98,97;1575;447;28;80;272;67;62;5
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;Totalt;3935;100;24;24;0;30;99,24;2998;907;100;137;526;144;137;7
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;1;1863;100;24;24;0;14;99,25;1387;462;90;49;263;60;58;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;2;1996;100;24;24;0;15;99,25;1524;457;38;75;271;73;69;4
